objid,ra,dec,petroR90_r,spiral,elliptical
1237665127465812119,172.8371,33.57975,9.80185,0,1
1237665127465877653,173.15,33.67192,10.11343,1,0
1237665127466205324,173.9395,33.77161,9.674794,1,0
1237662661600280815,225.3666,31.6375,9.370895,1,0
1237667783884931505,128.7878,14.00172,5.855054,0,1
1237662661600542860,225.8871,31.29936,6.584588,1,0
1237662661600673937,226.2318,31.12497,21.11957,0,1
1237662661600739637,226.4042,31.16383,17.50979,1,0
1237664289924776218,176.4273,14.34603,9.280524,1,0
1237664289924776222,176.4356,14.35236,5.712337,1,0
1237662305120813136,227.4878,32.68997,8.181309,0,1
1237664131010724041,144.02,10.8095,9.711342,1,0
1237668288540836017,141.4728,14.31689,9.835265,1,0
1237664835397812304,146.4364,30.24444,11.85384,0,1
1237664870287671440,144.145,32.80181,6.635054,1,0
1237668271912255895,234.7443,13.09228,6.117824,0,1
1237668271912321042,234.7835,13.15608,11.60674,0,1
1237665442059452499,212.4542,27.30081,8.794949,1,0
1237670965389820193,150.009,16.61742,6.632987,1,0
1237665442075116025,248.434,14.69858,7.363508,0,1
1237664131010724090,144.0404,10.88361,9.991274,0,1
1237664131010724144,144.0464,10.9735,6.801546,0,1
1237659345879629944,201.2431,6.326583,12.509,1,0
1237659345879629957,201.2557,6.172528,6.516829,1,0
1237661949725114456,202.354,11.78147,19.08799,0,1
1237662200424693823,213.158,12.02017,17.80099,1,0
1237663915731452226,125.9923,56.3942,10.35457,1,0
1237665371722285138,238.3143,19.50014,6.551797,0,1
1237665371722285227,238.3132,19.57761,14.2944,1,0
1237668271912780162,235.9205,12.91367,6.449629,1,0
1237665428100087954,220.7897,24.45203,10.54738,0,1
1237670965389951130,150.2858,16.83644,9.069992,1,0
1237670965390147731,150.8381,16.78764,10.12608,1,0
1237668297676554370,207.4828,18.22825,6.811246,1,0
1237668297676619863,207.5978,18.33181,5.031868,1,0
1237667324329918524,182.7811,28.37839,9.787866,0,1
1237662302443143217,237.361,38.93683,8.137186,1,0
1237662302443274294,237.6238,38.642,8.956588,1,0
1237662302443274420,237.5897,38.78103,7.954565,1,0
1237668297676619876,207.5913,18.15458,21.31802,1,0
1237668297676685399,207.7388,18.17661,7.405023,0,1
1237668297676750966,207.9178,18.20197,12.48457,1,0
1237663918410695147,113.5429,47.24956,8.661712,1,0
1237668297676816532,208.1433,18.19075,12.22842,1,0
1237668297676816557,208.1576,18.11414,16.50108,0,1
1237668310551560232,230.5364,13.92819,20.2781,1,0
1237662528994672775,219.2617,11.71078,7.547275,1,0
1237667782293389343,173.9547,21.73895,6.89595,0,1
1237667782293389511,174.0168,21.77828,4.636968,1,0
1237667782293585943,174.4689,21.7993,20.29849,0,1
1237665127466401920,174.55,33.83589,8.106277,1,0
1237663531872288902,128.5462,58.05594,16.69249,0,1
1237668590266024131,199.5473,17.03439,6.439892,1,0
1237668590266089632,199.7098,17.12942,9.705539,1,0
1237668589728039027,196.9049,16.85475,9.868743,0,1
1237662661601132796,227.3825,30.83089,15.03916,1,0
1237662661601329308,227.8264,30.62228,5.412426,0,1
1237668590266351742,200.3859,17.10797,9.799592,1,0
1237664289925234752,177.4224,14.28214,8.806916,1,0
1237662661601394833,227.8858,30.46536,7.436226,1,0
1237664105239871516,145.6543,11.20764,10.02066,1,0
1237664105240002725,146.013,11.27117,8.495956,1,0
1237662340552654898,246.4331,23.52333,11.71244,0,1
1237662340552654919,246.4555,23.53769,8.012374,1,0
1237662340552655224,246.5098,23.48158,4.280149,0,1
1237667441902551274,198.3203,25.95572,6.190842,1,0
1237667441902878970,199.1281,25.748,9.64973,0,1
1237662528994738337,219.4386,11.72617,8.804794,0,1
1237668289624604990,164.9436,19.15545,7.550879,0,1
1237661070327873716,163.5629,14.5565,12.84763,0,1
1237661070327939237,163.7348,14.45358,8.873684,0,1
1237663917875265981,116.2947,50.06736,5.626856,1,0
1237663917875396947,116.5833,50.35641,7.44052,1,0
1237662302443405614,238.0013,38.48033,10.22879,1,0
1237667254001729626,148.9609,24.92125,12.59977,0,1
1237668289624801426,165.2954,19.29253,11.807,0,1
1237661949725114766,202.3352,11.91611,15.02885,0,1
1237670451056148782,129.7671,14.41989,8.627551,0,1
1237659345879760929,201.5036,6.223139,8.32904,0,1
1237659345879760994,201.4837,6.1985,7.702861,0,1
1237661813882683497,178.475,13.27811,13.02193,0,1
1237661070328070292,164.0152,14.48642,16.77794,1,0
1237661070328201350,164.2585,14.61894,7.98323,1,0
1237661070328201386,164.2911,14.62236,6.783128,1,0
1237661070328332462,164.6323,14.55314,13.6491,1,0
1237661070328463500,164.8985,14.7355,9.232302,1,0
1237662302444322940,239.9434,37.24389,9.932393,1,0
1237663918412464453,116.2384,50.957,11.75003,1,0
1237663918412726506,116.754,51.43533,15.49552,1,0
1237668297676882005,208.248,18.22145,14.62504,0,1
1237661972800536811,195.1078,8.281445,6.09158,1,0
1237668496858153004,181.9391,18.47381,10.50459,0,1
1237668271913500933,237.4283,12.35633,7.936463,0,1
1237665371722547337,238.8927,19.41017,17.62909,1,0
1237665534930649537,238.8818,19.45342,11.72715,1,0
1237665428634796133,215.6486,26.31125,11.22782,1,0
1237665428634796148,215.6756,26.28669,6.014762,1,0
1237665428634796151,215.6998,26.35456,8.907948,1,0
1237665428634796221,215.7743,26.29328,9.525395,0,1
1237664835398140079,147.3045,30.37919,9.856658,1,0
1237664835398271131,147.6771,30.49283,20.57067,1,0
1237665371722613036,239.1152,19.16867,10.80806,1,0
1237670451056607468,130.7883,14.78861,10.48668,1,0
1237670451056607521,130.8408,14.75261,7.91704,1,0
1237661382771474612,143.4763,34.06186,17.066,1,0
1237661382771474633,143.4985,34.13428,7.36908,0,1
1237668289625063491,165.9112,19.32872,16.50451,1,0
1237667733952725402,139.0195,14.98197,6.812953,1,0
1237662661601919125,229.2631,29.91925,5.572438,1,0
1237662661601984655,229.3369,29.8665,7.807603,1,0
1237662661602312453,230.2449,29.60731,4.939802,1,0
1237668590266613983,200.9944,16.87028,9.785334,1,0
1237668590266613942,200.9344,17.02747,10.60427,1,0
1237668590266679417,201.1956,16.98883,8.046577,1,0
1237668590266876172,201.615,16.98044,13.66644,1,0
1237665128541651060,178.549,34.85669,9.049418,1,0
1237665127466401950,174.5956,33.92153,8.572512,1,0
1237665127466467524,174.7005,33.72211,7.585906,0,1
1237667254001729662,148.9702,25.00033,4.730201,1,0
1237668293370118240,162.3097,18.18881,4.916974,0,1
1237671124832747719,131.1775,11.11267,10.71384,0,1
1237671124832747772,131.2117,11.19061,9.830488,0,1
1237671124832813307,131.3852,11.14881,6.51883,1,0
1237671124832813336,131.3978,11.15331,8.62932,1,0
1237662341088346552,244.4612,25.45572,10.38975,1,0
1237667324330246320,183.6901,28.50822,11.41965,0,1
1237664105240068121,146.0979,11.23131,19.90489,1,0
1237670451054969212,127.1342,13.70767,9.635516,0,1
1237670359252992317,127.1156,13.78558,8.496374,1,0
1237667783347011611,126.5003,12.71214,4.454162,0,1
1237668271913828602,238.1964,12.14578,7.324257,1,0
1237665127466598463,174.987,33.94142,9.859479,0,1
1237665127466598481,175.0052,33.8535,11.04851,1,0
1237668271913893945,238.3504,12.05856,13.03602,1,0
1237668271913959614,238.5952,12.07675,10.31916,1,0
1237668271913959691,238.4855,12.12178,8.261786,1,0
1237664835931209977,137.9934,27.36131,7.532679,1,0
1237661970108121271,176.5778,6.269333,8.277494,0,1
1237661970108383351,177.0867,6.345111,15.97699,1,0
1237670965391327323,153.5128,17.37414,5.720592,1,0
1237661070328660071,165.368,14.76886,8.00939,1,0
1237662528455835748,214.6549,11.86189,6.291641,1,0
1237667783347208628,127.0454,12.84619,10.75255,0,1
1237664289925431545,177.9826,14.28756,7.887289,1,0
1237661382771671118,143.9194,34.34236,13.69689,1,0
1237665428634927310,216.0033,26.15503,7.855,0,1
1237665428634927363,216.0613,26.16372,14.78329,1,0
1237665428634992723,216.153,26.22703,9.786399,1,0
1237661382771736828,144.1557,34.4798,15.0112,1,0
1237661382771802272,144.2655,34.46236,7.130828,1,0
1237667782293586030,174.4744,21.93647,16.32132,0,1
1237667782293586142,174.4408,21.94533,6.821692,0,1
1237665442059911373,213.5429,26.98228,7.524169,1,0
1237661949725376609,202.929,11.88864,8.401098,0,1
1237668297677209737,208.9956,18.10553,10.85657,1,0
1237668590266941590,201.7055,16.83,11.15514,0,1
1237668590267007165,201.9254,16.81536,9.419448,1,0
1237670359253123238,127.301,13.95144,6.59948,0,1
1237661382772064407,144.9102,34.64292,5.600346,0,1
1237662341088477414,244.6483,25.27411,9.464201,1,0
1237662341088542972,244.6986,25.18908,12.33466,1,0
1237671763715883088,192.022,6.985528,15.09405,1,0
1237662341088608692,244.9896,25.07878,7.227234,0,1
1237671264426000518,192.9558,6.911806,8.79829,0,1
1237671264426066038,193.0757,7.001333,6.924485,1,0
1237667429034098941,175.0942,26.25581,6.379485,0,1
1237667254002057224,149.7749,25.20028,5.479372,0,1
1237671124833009708,131.815,11.18767,18.31821,0,1
1237671124833010019,131.8245,11.28533,10.51508,1,0
1237667782283821165,150.8265,18.57231,5.499923,0,1
1237665127467122716,176.4727,34.00528,10.84701,1,0
1237662302444585033,240.6457,36.88264,10.38859,1,0
1237664835931537694,138.7666,27.53172,13.70798,1,0
1237668298213163234,207.0099,18.78981,6.384778,0,1
1237668297677275241,209.1575,18.062,7.741887,1,0
1237661970108645588,177.7799,6.387389,8.427713,0,1
1237664835931734130,139.1829,27.74156,10.41174,1,0
1237668298213556372,207.8465,18.62125,11.29707,1,0
1237668297677603004,210.0247,17.86914,9.609915,0,1
1237668297677603014,210.0415,17.96492,11.5299,0,1
1237667911124516949,171.0056,23.94436,6.983358,0,1
1237667911124648059,171.3262,24.05272,9.222483,1,0
1237662665888563435,245.4302,24.82867,7.676937,1,0
1237662341088870775,245.389,24.65933,4.394146,1,0
1237665530632798286,200.5204,25.75169,11.71406,1,0
1237661813882749116,178.6691,13.38961,6.95041,1,0
1237661813882814644,178.762,13.27828,5.812423,1,0
1237670965391917137,154.8833,17.54958,9.839375,0,1
1237667429034360902,175.7579,26.25842,16.41984,1,0
1237667429034360999,175.6878,26.34256,14.02322,1,0
1237671124833141078,132.148,11.26258,10.74472,0,1
1237663917876379826,118.1268,52.34383,10.42389,0,1
1237663918413054299,117.1531,52.22222,12.14237,0,1
1237661070328856850,165.8855,14.72756,14.98446,1,0
1237667914343448738,177.3283,18.96167,9.011772,0,1
1237667914343514270,177.5295,18.97944,6.34192,0,1
1237667254002057489,149.8185,25.16356,6.260611,0,1
1237665428635058410,216.345,26.079,10.31492,1,0
1237668271914222053,239.1858,11.91578,10.27079,0,1
1237668271914352985,239.418,11.79975,6.924794,1,0
1237671991336173752,200.2047,12.31517,5.141261,1,0
1237662665888694290,245.6458,24.58572,11.25293,1,0
1237662665888694563,245.729,24.48036,8.470468,1,0
1237667782293979285,175.3275,21.90639,8.011812,1,0
1237668298213818466,208.4748,18.59292,7.849555,1,0
1237668297677668376,210.11,17.85925,15.13964,0,1
1237668297677668565,210.1553,17.97942,7.52764,1,0
1237667781205295264,140.0383,15.09497,10.57326,1,0
1237662302444978629,241.4341,36.27508,17.37356,1,0
1237662302445109555,241.7484,36.05981,8.400017,0,1
1237662528995655833,221.5653,11.36922,6.602396,0,1
1237662528995655841,221.5971,11.49575,7.546219,1,0
1237662528995655891,221.6495,11.46597,9.416903,1,0
1237661382772261007,145.3779,34.97664,5.747198,0,1
1237667783348715850,130.2887,14.07022,9.358285,0,1
1237670359254499621,130.4456,14.94669,7.374396,1,0
1237664835931865319,139.5133,28.02697,7.617012,1,0
1237664835931930655,139.61,28.05919,14.92408,1,0
1237664835931930786,139.6932,27.99675,7.148417,0,1
1237667781205360909,140.2348,15.17397,8.600223,1,0
1237667781205426371,140.3404,15.16769,7.997662,0,1
1237665530633126203,201.4144,25.50908,7.921796,1,0
1237665530633257127,201.7359,25.62453,5.26288,0,1
1237662661602705571,231.1071,29.20175,8.189585,0,1
1237662661602771391,231.3187,29.11811,8.056225,1,0
1237665428635582560,217.6034,25.93578,4.817993,0,1
1237662665888759971,245.917,24.47419,16.15763,0,1
1237662665888760313,245.8708,24.53003,11.7228,1,0
1237668589729349746,199.9512,16.60419,6.909757,0,1
1237664289925627978,178.3401,14.42556,12.98486,1,0
1237664289925628045,178.4256,14.41133,9.976166,0,1
1237661974940287003,193.4741,6.833889,7.068145,1,0
1237661974940680347,194.4748,6.888333,5.68018,1,0
1237661070329249891,166.6943,14.88025,7.520247,1,0
1237667254002253923,150.2072,25.30844,8.585345,0,1
1237668271914418639,239.5661,11.74286,6.832166,1,0
1237668271915204960,241.3686,11.33442,10.4894,1,0
1237662302445306126,242.05,35.64303,10.84435,1,0
1237665530633453654,202.1248,25.58483,8.190738,1,0
1237665530633453666,202.1227,25.44647,7.364462,0,1
1237661813883338864,180.057,13.4925,6.250415,1,0
1237661970109104270,178.7439,6.329389,9.878428,1,0
1237667429034426523,175.9695,26.20306,12.40485,1,0
1237665442060370067,214.6688,26.70308,10.05603,0,1
1237665442060435540,214.8009,26.8065,9.725123,1,0
1237667429034426542,175.9745,26.34728,10.30222,1,0
1237667429034754147,176.7682,26.39861,10.18599,1,0
1237665127467122798,176.4515,34.04003,10.35593,1,0
1237665127467384874,177.1668,34.0125,9.10194,0,1
1237667429034819806,176.9779,26.26653,10.9993,1,0
1237667429034885172,177.0282,26.27386,10.37811,1,0
1237667429034950736,177.1938,26.26675,8.352416,0,1
1237667429034950756,177.214,26.31917,9.14141,0,1
1237667429034950829,177.2202,26.23375,9.549342,1,0
1237667429035016527,177.4858,26.35044,12.87376,1,0
1237661976015077506,195.985,7.715417,7.465731,0,1
1237661974941073556,195.3752,6.824361,10.04185,1,0
1237667291573059921,126.7095,14.10711,7.549964,1,0
1237665530633715829,202.864,25.41831,6.718065,0,1
1237665428635648230,217.8547,25.86547,12.33753,0,1
1237667782819840182,148.7664,18.67075,8.791563,0,1
1237668591334588605,187.2542,18.42775,6.658057,1,0
1237667911124975710,172.0985,24.19539,10.18384,1,0
1237662528995721353,221.723,11.37975,11.81564,1,0
1237663531874386162,134.92,61.75586,11.67501,1,0
1237665530634043517,203.7298,25.36125,8.890155,1,0
1237667442434375798,185.4347,27.05711,19.12791,0,1
1237661974941204611,195.6993,6.785833,18.92996,1,0
1237665127467516016,177.5593,34.11658,6.002767,0,1
1237665129075834890,171.0309,34.66358,11.21324,0,1
1237661382772719665,146.6335,35.33036,15.05944,1,0
1237661382772785366,146.7361,35.45825,11.48363,0,1
1237661382772850700,146.913,35.3968,7.562657,0,1
1237671124834058457,134.2095,11.88106,6.577478,1,0
1237663917876641824,118.4114,52.86133,6.65907,1,0
1237673808653910578,118.787,18.29681,6.865025,1,0
1237662302445765063,243.1602,35.03742,9.050316,1,0
1237667781205753978,140.9892,15.38258,14.12097,0,1
1237668290159575101,160.1904,18.99522,12.09147,1,0
1237663918413381815,117.7757,52.75669,13.58947,1,0
1237670963772457287,134.8698,11.88781,9.845246,1,0
1237667429035147340,177.6883,26.40683,9.801117,1,0
1237667429035212898,177.8358,26.47194,8.755467,1,0
1237668297677865068,210.5689,17.88608,7.080455,0,1
1237664289926217808,179.706,14.38422,5.714442,1,0
1237664289926283377,179.9087,14.459,15.64064,1,0
1237665442060501049,214.8933,26.61639,14.31021,0,1
1237668290159706225,160.576,19.11478,13.29305,1,0
1237668290159837221,160.8564,19.0232,22.12117,0,1
1237664289926414476,180.244,14.36189,10.35797,1,0
1237668349741760669,203.6302,16.71278,7.478264,1,0
1237667782294372468,176.3343,22.01108,7.691866,1,0
1237667782294503555,176.6911,21.88292,9.062842,0,1
1237662528995787097,221.9684,11.37486,8.052608,0,1
1237661951344115958,221.9893,11.26061,6.609817,1,0
1237668349741891703,203.9361,16.72928,9.695598,0,1
1237668349741891837,204.0231,16.75761,7.065315,1,0
1237668349742022725,204.2332,16.60961,12.11107,1,0
1237668349742153927,204.662,16.71542,10.02252,0,1
1237662661602836608,231.3506,29.11783,9.083812,1,0
1237667442434769046,186.4132,26.93486,7.040654,1,0
1237664105240854657,147.8757,11.6225,7.424588,1,0
1237665127467581537,177.7076,34.08503,9.882157,1,0
1237665127467647098,177.9022,33.97214,4.783325,0,1
1237664835932323966,140.5213,28.45344,10.22353,1,0
1237662302446026823,243.6337,34.6385,9.826833,0,1
1237662301914071333,252.5555,26.37325,9.474531,1,0
1237662302446092658,243.77,34.49255,11.86133,1,0
1237662302446092668,243.7824,34.50447,6.533052,0,1
1237671129128763603,179.2564,6.39975,5.03695,1,0
1237671141484069115,179.4433,6.266695,8.74673,1,0
1237661976015405247,196.7378,7.737583,10.48024,1,0
1237662302446092712,243.8451,34.53381,12.37955,0,1
1237662302446158187,243.874,34.38219,10.16275,1,0
1237662302446223636,243.9697,34.30892,4.830249,0,1
1237667782294569128,176.9063,21.9935,6.01383,1,0
1237662661602967819,231.7434,28.85261,18.03719,1,0
1237662661602968040,231.6598,28.86631,11.46005,1,0
1237662661603033405,231.8804,28.87944,5.380276,0,1
1237662530065465584,212.6594,13.53167,11.00882,0,1
1237667914880450638,177.6351,19.33203,7.255778,1,0
1237668297678061641,211.0123,17.74486,17.79932,1,0
1237668298214277306,209.5771,18.37575,9.251004,0,1
1237668297678127268,211.1921,17.84978,10.50925,0,1
1237668297678258308,211.5938,17.75719,6.085053,1,0
1237665428635910321,218.49,25.69022,5.20869,1,0
1237662528995918148,222.1869,11.29658,5.682351,0,1
1237661070329512094,167.3717,14.89417,12.21556,1,0
1237661070329577678,167.5392,14.91114,7.988944,1,0
1237661070329643114,167.6602,14.91067,11.13255,1,0
1237667252928643227,150.849,24.63706,8.556693,0,1
1237667254002385069,150.6799,25.2965,11.94275,0,1
1237667254002450608,150.7858,25.461,14.55997,0,1
1237667254002450649,150.8158,25.42422,5.924144,0,1
1237663918413709536,118.2439,53.52858,9.518533,0,1
1237663918413774876,118.5571,53.56025,6.579916,1,0
1237663918413775026,118.4222,53.60025,6.536226,0,1
1237661813883928594,181.3168,13.42192,10.50769,1,0
1237661813883928664,181.3916,13.35328,10.91576,1,0
1237668290159837295,160.8565,19.06047,12.83594,0,1
1237668290159837463,160.9472,19.12417,5.988887,1,0
1237668290159902842,160.9992,19.22736,8.51279,1,0
1237665127467712655,178.1887,33.9907,10.53631,1,0
1237667782819971140,149.0968,18.61905,14.43313,0,1
1237668297678258327,211.6033,17.69197,9.242697,1,0
1237670359790059727,127.2666,14.37725,7.101791,0,1
1237667914880712849,178.349,19.27219,8.708832,1,0
1237668271915663716,242.2839,10.98864,8.277246,0,1
1237668271915663889,242.3768,10.92011,3.312543,1,0
1237661949725835406,203.9971,11.78197,5.602037,1,0
1237667911660011640,167.5244,24.09211,7.394053,1,0
1237667911660011652,167.545,24.00883,9.502365,0,1
1237665534931239352,240.2578,18.87997,5.962466,0,1
1237667429035409483,178.3465,26.44372,12.03693,0,1
1237667782294700053,177.1925,22.05183,9.947539,1,0
1237662665888956491,246.256,24.26317,5.815725,0,1
1237662341089329213,246.3214,23.99872,13.16368,0,1
1237667252928708869,151.0948,24.55958,6.153289,1,0
1237662302446485702,244.4719,33.95728,6.783449,1,0
1237662302446485773,244.6015,33.94292,16.73218,1,0
1237662302446551346,244.612,33.71461,6.012948,0,1
1237665127467843718,178.4782,34.14405,6.437068,0,1
1237670965392244774,155.6756,17.72969,9.940729,0,1
1237667782829670559,172.3883,22.02756,8.88935,1,0
1237667782829670591,172.4383,22.12656,20.17379,1,0
1237667782829670643,172.4547,22.14136,5.479715,1,0
1237667782829670668,172.4867,22.15705,10.06608,0,1
1237665428636041303,218.672,25.50328,3.827476,0,1
1237664835933307047,143.0345,29.24972,8.828379,0,1
1237665534931370250,240.4556,18.76706,5.104371,0,1
